0.3,8.08005923212649
0.31,8.08182498694651
0.32,8.08850625296171
0.33,8.09997481095633
0.34,8.10083341880263
0.35,8.10670440895857
0.36,8.10699698849479
0.37,8.10812773605745
0.38,8.11068084106217
0.39,8.11283373102839
0.4,8.11704009604097
0.41,8.12000680302663
0.42,8.11504871269176
0.43,8.11526216832853
0.44,8.11472791309257
0.45,8.10981129282258
0.46,8.10828336781729
0.47,8.10946802090258
0.48,8.11011525609358
0.49,8.10784325060421
0.5,8.1123068041453
0.51,8.11231846532184
0.52,8.11447701053884
0.53,8.11613575784287
0.54,8.11999395167391
0.55,8.11975697302839
0.56,8.1185167238808
0.57,8.11850590415178
0.58,8.11674745722776
0.59,8.11929914102167
0.6,8.11857288544747
0.61,8.11916651982797
0.62,8.11687562599932
0.63,8.11552647772577
0.64,8.1175152585074
0.65,8.11902771138707
0.66,8.11711202227043
0.67,8.11587389034809
0.68,8.11464986325132
0.69,8.11635038113203
0.7,8.11526108430823
0.71,8.11635589628539
0.72,8.11595446540657
0.73,8.11542259305118
0.74,8.11711084129333
0.75,8.11786594421335
0.76,8.11736048958177
0.77,8.11759060631621
0.78,8.12026930358473
0.79,8.12332783831186
0.8,8.1248066133111
