0.3,7.88332004043133
0.31,7.90204214254831
0.32,7.90582333731927
0.33,7.91149652499706
0.34,7.92111441238914
0.35,7.92485360614419
0.36,7.93498504202085
0.37,7.94127275977286
0.38,7.95003132318124
0.39,7.95461523891606
0.4,7.96080100787882
0.41,7.95930771154964
0.42,7.95839425020623
0.43,7.95963922511679
0.44,7.96030133712294
0.45,7.96333330663058
0.46,7.96529952003973
0.47,7.9666848311313
0.48,7.9666886129382
0.49,7.96807371234658
0.5,7.97038686606292
0.51,7.97348556319721
0.52,7.9746216516351
0.53,7.97243562333601
0.54,7.9725816733682
0.55,7.97141332765746
0.56,7.97422111383889
0.57,7.97340370420285
0.58,7.97640136861157
0.59,7.97343662104856
0.6,7.97492668930567
0.61,7.97588996308491
0.62,7.97978325846101
0.63,7.97966018062631
0.64,7.97819803461784
0.65,7.97684780481807
0.66,7.97813763265764
0.67,7.98093216140973
0.68,7.98340406275871
0.69,7.98288895469152
0.7,7.98318556590997
0.71,7.9836016924651
0.72,7.98069748218868
0.73,7.9781078012405
0.74,7.97924884215514
0.75,7.97627058893093
0.76,7.97474962339386
0.77,7.9752234557001
0.78,7.97459875628041
0.79,7.97341756688936
0.8,7.9744014609027
