0.3,5.58385474382077
0.31,5.5838328594662
0.32,5.58372123295184
0.33,5.59191797924197
0.34,5.59602766468411
0.35,5.59484441282503
0.36,5.59301205851963
0.37,5.59334541240057
0.38,5.59049409720685
0.39,5.59699460620558
0.4,5.59219370903094
0.41,5.59801070609357
0.42,5.59609689829948
0.43,5.59595210188352
0.44,5.59522096445755
0.45,5.59491105449554
0.46,5.59765992563084
0.47,5.59579741802032
0.48,5.5962900166427
0.49,5.59898066695367
0.5,5.60336472281341
0.51,5.60270748840867
0.52,5.59965562700014
0.53,5.59893400134666
0.54,5.59974160414925
0.55,5.59993123316923
0.56,5.59929663310533
0.57,5.60147455769931
0.58,5.60037460864296
0.59,5.60039489922701
0.6,5.60163102233496
0.61,5.60011098779815
0.62,5.59874433525555
0.63,5.59967032128766
0.64,5.60036533473687
0.65,5.60061326805061
0.66,5.59946957467177
0.67,5.59912407729083
0.68,5.598982863564
0.69,5.60093396964159
0.7,5.60229335098885
0.71,5.60318588910075
0.72,5.6027807301642
0.73,5.60416812564744
0.74,5.6053066943329
0.75,5.60541049443077
0.76,5.60360385660447
0.77,5.60244246998451
0.78,5.60347791798909
0.79,5.60418402316521
0.8,5.60646934877597
