1,9,5.79618642517508
2,8,6.76129830504815
3,7,7.68170832519937
4,6,8.49508638075703
5,5,8.8541755890189
6,4,8.4658593725311
7,3,7.65894875459239
8,2,6.76162292669922
9,1,5.78114363685128
