1,9,5.85885247513306
2,8,6.84286791731622
3,7,7.77832738149707
4,6,8.58522338974215
5,5,8.95002151272212
6,4,8.58432012489054
7,3,7.76136867951982
8,2,6.84435802303476
9,1,5.86658619933989
