0.4,5.01960223642386,0.221274416190424,0.0942010845797149
0.45,5.46438840162074,0.056090837889492,0.093660709666967
0.5,5.65654892833186,0.0226253286650202,0.0954084428453823
0.55,5.75415427392686,0.00193010207942358,0.0954831437191404
0.6,5.78781706312958,0.000675218509566145,0.0981768354740771
0.65,5.81273596851141,0.000407047275878433,0.0998741668298355
0.7,5.82029555022017,0.000275844651174701,0.102347314573504
0.75,5.82719897873956,0.000261952427220575,0.105353899247048
0.8,5.82946417308206,0.000222646340626603,0.108391916462252
0.85,5.82995873112301,0.000190974036944282,0.111489479961441
0.9,5.82957205996063,0.000186273096327803,0.114496044527927
0.95,5.82963836999033,0.000148292972981238,0.117402956280028
1,5.82883775213645,0.000161211568075703,0.120550462350805
1.05,5.82722225867368,0.000151043320322985,0.123654785045511
1.1,5.82637645881599,0.000142706807691536,0.127193849834081
1.15,5.82359534341403,0.000135013985571046,0.130498602125856
1.2,5.82154104759074,0.000128410578569618,0.134034378921337
1.25,5.81908394301645,0.000115773417611614,0.137747606223201
1.3,5.81682249833545,0.000122923238934211,0.14140256650997
1.35,5.81500124470975,0.000136436228046519,0.144968308541978
1.4,5.81171637851258,0.000117295642328374,0.148378683393935
1.45,5.80928280585869,0.000128046611008513,0.152465188364415
1.5,5.80579157352216,0.000147681426142037,0.156122171883455
1.55,5.8031111305819,0.000157072294364339,0.160267318767347
1.6,5.7998027748589,0.00013337852173206,0.164403649244917
1.65,5.79681270552187,0.000169047995896942,0.169330142150113
1.7,5.79241069540383,0.00015912018796589,0.17266643099168
1.75,5.78856472965619,0.000148901272234967,0.176495508253191
1.8,5.78399433954627,0.000172399054443899,0.181514077363103
1.85,5.77846021322886,0.000164426232937832,0.185578748362776
1.9,5.77150708675995,0.000212107158891289,0.189042817665309
1.95,5.76743158349988,0.000218516606775434,0.194908882840855
2,5.75932231775327,0.000276515930472169,0.19913622076944
2.05,5.75007809679228,0.000535383091201493,0.206179576928143
2.1,5.7412048457561,0.000521550215738208,0.210298369723875
2.15,5.72242218019721,0.00124528461713709,0.21408720344372
2.2,5.7096901494784,0.00168056574224304,0.220081360536423
2.25,5.68317120477769,0.00368860489635708,0.222336395467681
2.3,5.66654265967578,0.00344784094685249,0.228907565635756
2.35,5.64264661736832,0.00494134216571902,0.234043459952295
2.4,5.60540766347219,0.0115041643481372,0.243753566730671
2.45,5.55688099108145,0.015894211010464,0.246415415222804
