1,11,4.91148733298303
2,10,5.89743142783571
3,9,6.87717691880177
4,8,7.83756953936923
5,7,8.72064173209433
6,6,9.17909039409627
7,5,8.71674250283276
8,4,7.83253971434143
9,3,6.87200555413245
10,2,5.89898305267291
11,1,4.91196150965224
