1,11,4.562226315724
2,10,5.48399732036089
3,9,6.40230752829538
4,8,7.30675092155834
5,7,8.14202933661062
6,6,8.5516236407028
7,5,8.13286391951199
8,4,7.29544781142194
9,3,6.3996717430679
10,2,5.47978569398075
11,1,4.56266720834521
