1,11,4.96104373259092
2,10,5.95569415567897
3,9,6.94223892887404
4,8,7.90500646682158
5,7,8.79497985727572
6,6,9.25861339407212
7,5,8.79664198268584
8,4,7.90622955843984
9,3,6.93887617677144
10,2,5.95597136027624
11,1,4.95983861594776
