0.4,3.81861847572556
0.45,3.82007842967825
0.5,3.81938850578737
0.55,3.81703294307811
0.6,3.81741403129549
0.65,3.8191285735227
0.7,3.82157053328491
0.75,3.81702615251789
0.8,3.81430807692655
0.85,3.81854585749051
0.9,3.80995383297058
0.95,3.80532712195911
1,3.80153759546229
1.05,3.79486206345619
1.1,3.7972584698949
1.15,3.80204782772558
1.2,3.8003764794244
1.25,3.78633526424447
1.3,3.78415657767948
1.35,3.77846240777009
1.4,3.78436012023708
1.45,3.78650660224097
1.5,3.78892220396062
1.55,3.7742528270304
1.6,3.77452352959023
1.65,3.76596415823057
1.7,3.77048339374296
1.75,3.77992115906828
1.8,3.76913645790175
1.85,3.77232739565514
1.9,3.76900256482193
1.95,3.77139015001928
2,3.75916053110022
2.05,3.77796252885378
2.1,3.77606047245518
2.15,3.76039831398447
2.2,3.76270923790905
2.25,3.7509510876043
2.3,3.73897912560385
2.35,3.7384609471225
2.4,3.72080908729471
2.45,3.72255844863851
