0.4,4.8508383061259
0.45,4.85411268734754
0.5,4.85620582148783
0.55,4.85520288089653
0.6,4.85319264104704
0.65,4.85414371822887
0.7,4.85325437471524
0.75,4.85320757993654
0.8,4.85221546024215
0.85,4.85238563315492
0.9,4.84952563773625
0.95,4.84965882685866
1,4.85148615903745
1.05,4.85123798866651
1.1,4.84938528274005
1.15,4.84589981695111
1.2,4.84505895098546
1.25,4.84170212208639
1.3,4.84213225487201
1.35,4.83759663793734
1.4,4.83721383789696
1.45,4.83402904242727
1.5,4.82961537399535
1.55,4.82733739727775
1.6,4.82822624141094
1.65,4.82201562743221
1.7,4.8189901192995
1.75,4.81737344683594
1.8,4.81527588905285
1.85,4.80890921906736
1.9,4.80542993089589
1.95,4.8014604480372
2,4.79795711892366
2.05,4.79127447745963
2.1,4.79266896203007
2.15,4.78817671750659
2.2,4.78156200607643
2.25,4.78084589663737
2.3,4.7748211420344
2.35,4.77712817779552
2.4,4.77103038361487
2.45,4.76569054508214
