0.4,6.19561496886124
0.45,6.19898587957301
0.5,6.20134568510733
0.55,6.2001936011811
0.6,6.20109822070038
0.65,6.20395547742392
0.7,6.2010951130479
0.75,6.20196934509293
0.8,6.20130152126224
0.85,6.20521196867889
0.9,6.20380308741864
0.95,6.19920017462689
1,6.19693043254376
1.05,6.19355567296895
1.1,6.19620757945269
1.15,6.19116477510848
1.2,6.18373786882697
1.25,6.17567482405758
1.3,6.17723574457999
1.35,6.18177818998964
1.4,6.17489975363518
1.45,6.17537314847643
1.5,6.16922918360001
1.55,6.16530544054751
1.6,6.16759850695354
1.65,6.16233920279096
1.7,6.1523485823216
1.75,6.14627086793394
1.8,6.14550284985063
1.85,6.14838167025689
1.9,6.1344374493667
1.95,6.13070200883442
2,6.1323434282689
2.05,6.11536192307912
2.1,6.12040516414106
2.15,6.11804367497064
2.2,6.10518508965569
2.25,6.10122829491715
2.3,6.08773202974775
2.35,6.0843034130147
2.4,6.0833687324585
2.45,6.08027671047484
