0.4,3.32163298291391,1.16502512270679,3.16568770035589,0.155945282558021
0.45,4.05581540912977,0.998189972852702,3.812520670792,0.243294738337762
0.5,4.758237463706,0.664034039583269,4.37578652288489,0.382450940821113
0.55,5.31121884284872,0.472459084073443,4.77978769734598,0.531431145502736
0.6,5.75427463633628,0.200788342079446,5.08152786486378,0.672746771472505
0.65,5.98456763112865,0.106012157549653,5.23494017520232,0.749627455926336
0.7,6.1479403343988,0.0744607365858982,5.3521757226082,0.795764611790599
0.75,6.24982755976245,0.0640899802296584,5.41981376775827,0.830013792004184
0.8,6.32190703903728,0.0375218998560281,5.46959409904363,0.852312939993651
0.85,6.36928240876086,0.0228379100829753,5.5031428386705,0.866139570090356
0.9,6.40140660984396,0.00770698727762133,5.52532275447859,0.876083855365378
0.95,6.41007890295297,0.00790652532693223,5.53183179587573,0.878247107077242
1,6.42902862548094,0.00516359071677434,5.54628265366234,0.882745971818602
1.05,6.43517887174563,0.00579496240636907,5.54978504725243,0.885393824493206
1.1,6.4392198601788,0.00454386787730147,5.55292239164045,0.886297468538352
1.15,6.43464950900733,0.00471720910943848,5.54860607111774,0.886043437889588
1.2,6.4298542530087,0.00619258574226886,5.54368806310802,0.886166189900676
1.25,6.42966326195484,0.0059696114039273,5.5429343018898,0.886728960065035
1.3,6.42518039219066,0.00620165833106976,5.53981277072172,0.885367621468943
1.35,6.41382814557838,0.00675506790784318,5.53057889586094,0.883249249717435
1.4,6.41066252676084,0.00728678958932455,5.52641532651523,0.884247200245612
1.45,6.40037242652127,0.0100933013749626,5.5186798505097,0.881692576011568
1.5,6.3869283737699,0.0108915529869814,5.50819844315012,0.878729930619785
1.55,6.37485741184943,0.0113828638717194,5.49812917839991,0.876728233449523
1.6,6.34512977016349,0.0203370622672307,5.47434748644109,0.870782283722398
1.65,6.30810505094969,0.0290316642275962,5.44696434833062,0.861140702619066
1.7,6.29153801847852,0.025462044204641,5.43305498765679,0.858483030821731
1.75,6.24998897826232,0.0345716589117192,5.40364071721679,0.846348261045527
1.8,6.1840354243936,0.0572990584896913,5.35293691958744,0.831098504806159
1.85,6.10216198260836,0.0723361630147836,5.29160429663631,0.810557685972051
1.9,6.01942282643412,0.105898997286577,5.22771067974019,0.791712146693925
1.95,5.94063164751186,0.151215505942687,5.17448679443189,0.76614485307997
2,5.86565023828981,0.201880294916949,5.11625508984737,0.749395148442448
2.05,5.76497199962406,0.225237951547264,5.04472507136992,0.72024692825414
2.1,5.70442937158878,0.246223803377199,4.99588948539335,0.70853988619544
2.15,5.64123604228751,0.272117719910357,4.9513336608623,0.689902381425212
2.2,5.57048969085764,0.307400845339018,4.89093605889222,0.679553631965425
2.25,5.4412126914417,0.292795625679952,4.79792336804343,0.643289323398262
2.3,5.36713482813732,0.335890675632607,4.7408459828974,0.626288845239924
2.35,5.20292456119485,0.374707380038237,4.6136096058516,0.589314955343247
2.4,5.11822378225753,0.365128171587471,4.55095295766454,0.56727082459299
2.45,4.96373491563239,0.399958718412865,4.43280816154783,0.53092675408456
