1,11,4.67902545395379
2,10,5.62513705115783
3,9,6.55812215897606
4,8,7.4835514822672
5,7,8.34379585627288
6,6,8.76235624579597
7,5,8.31151749729075
8,4,7.45430030973897
9,3,6.53609931138014
10,2,5.61634597025812
11,1,4.66117233462107
