1,11,4.96157382015359
2,10,5.95516725317771
3,9,6.94098786203786
4,8,7.90967333962826
5,7,8.79123282900147
6,6,9.24591673759633
7,5,8.78461715299626
8,4,7.90262279406299
9,3,6.92489221145699
10,2,5.953961945754
11,1,4.95868086062271
