1,11,4.87990960218847
2,10,5.86492877752839
3,9,6.84554838079282
4,8,7.80440999077194
5,7,8.67938828264543
6,6,9.12906404170971
7,5,8.67353905046993
8,4,7.7792673494369
9,3,6.81556658556041
10,2,5.86562074325191
11,1,4.8731505404234
